MediaID,GenreID
502259,10751
502259,14
61678,35
61678,18
34607,35
34607,10767
662745,18
662745,35
662745,12
269173,53
269173,28
269173,878
274109,18
274109,36
274109,10749
324284,18
727306,10751
727306,18
727306,36
94750,10764
359305,18
359305,80
359305,53
359305,10770
359305,9648
582607,878
582607,18
582607,12
582607,80
582607,28
607430,18
607430,14
99127,10751
99127,16
99127,10759
99127,10765
206558,16
206558,10765
797815,27
506734,16
506734,28
506734,10751
16535,18
16535,10749
114138,18
114138,35
157845,80
157845,18
57353,28
57353,35
57353,53
597156,18
19236,27
19236,9648
19236,18
713711,18
713711,53
12079,35
12079,80
12079,18
33258,35
33258,18
33258,10752
245775,18
105897,10759
105897,16
105897,18
105897,35
105897,10765
34102,16
34102,10765
438970,28
438970,35
438970,878
438970,10770
438970,12
112463,16
112463,35
811703,99
658760,10749
658760,35
2246,53
459073,18
459073,53
459073,9648
122169,18
33555,14
33555,27
33555,28
33555,9648
33555,878
455043,28
455043,36
104518,16
104518,35
104518,10751
14821,12
14821,14
14821,878
14821,10751
213359,10751
213359,10765
17436,18
133979,9648
133979,18
10075,18
10075,14
10075,27
10075,10749
4660,80
4660,18
108298,99
87313,10765
31685,18
31685,10749
31685,27
78464,16
78464,80
78464,18
375846,53
375846,10770
1013665,53
1013665,28
1013665,18
1013665,27
11004,35
11004,18
801271,27
801271,53
543084,99
42083,35
407806,99
592230,27
748685,10752
748685,36
748685,28
66837,16
575452,18
575452,80
575452,53
308084,35
308084,18
11056,27
14675,35
14675,10749
112745,18
112745,9648
91269,16
91269,10765
91269,10759
91269,18
123531,10765
123531,18
123531,35
87875,18
622420,27
57431,35
19355,99
538227,14
538227,35
538227,27
438634,18
93837,28
93837,35
32200,80
32200,18
68427,99
68427,10765
68427,10759
589049,18
589049,10749
11105,18
11105,80
11105,99
125027,99
819309,35
819309,18
819309,53
526973,53
526973,80
7985,14
7985,35
7985,10749
322487,12
322487,16
322487,35
322487,10751
322487,878
589612,36
589612,80
589612,18
4917,18
4917,878
4917,35
17108,28
17108,12
17108,35
658436,35
658436,16
10985,35
60812,16
60812,35
14059,10751
14059,12
10685,9648
10685,53
13160,35
5552,18
5552,28
5552,878
31714,10759
31714,16
31714,10765
20857,18
135864,18
135864,9648
135864,10765
111312,35
111312,16
111312,10759
111312,10765
25673,18
25673,10749
433499,80
111573,10768
111573,18
209577,18
209577,80
89095,10762
89095,16
211642,10764
675480,35
382399,10402
382399,10749
382399,18
15018,28
15018,53
15018,80
15018,18
654754,99
654754,10402
2822,18
67106,10762
67106,10751
67106,16
67106,10759
135786,18
135786,9648
209189,35
209189,80
146015,53
146015,18
2771,35
2771,18
21159,27
21159,878
72374,18
11431,35
11431,18
11431,10749
398924,10752
398924,18
68837,10759
68837,16
68837,10751
68837,10765
79316,27
137038,10751
137038,10764
84199,18
84199,35
84199,10749
12583,27
12583,18
10725,27
10725,53
447034,18
447034,10749
38060,16
38060,10751
38060,10770
96567,18
39859,35
39859,18
222356,99
222356,80
97861,99
547404,18
792657,53
792657,27
549590,53
549590,9648
7166,35
7166,10765
608994,27
39373,16
39373,35
39373,10765
2562,37
2562,18
77031,18
119466,18
752803,35
752803,80
110410,28
110410,18
110410,80
18172,10749
18172,18
87796,35
13256,28
13256,12
13256,27
13256,878
795778,878
408439,80
408439,18
408439,27
438396,18
438396,53
31091,10759
31091,16
31091,80
31091,10765
85854,18
85854,10759
70767,35
70767,18
8919,80
632666,18
632666,35
221050,35
221050,18
72462,10751
72462,10762
72462,18
197939,18
197939,80
642121,16
642121,10749
642121,18
110655,18
110655,10759
110655,10768
208596,18
567608,53
24476,10751
24476,35
890897,28
890897,18
67497,10759
67497,35
40508,10751
40508,12
40508,28
40508,35
10407,35
10407,10749
23383,18
452019,18
452019,10749
452019,878
407655,35
407655,10751
407655,14
407655,10402
25741,16
25741,10751
25741,12
25741,18
25741,14
290542,18
624788,18
624788,35
624788,53
20312,12
20312,35
20312,14
114396,16
114396,10759
2210,35
2210,878
42884,10770
42884,10751
42884,14
42884,10402
42884,10749
21647,10749
21647,35
131552,80
131552,18
131552,9648
92579,16
92579,35
92579,10759
88548,18
88548,35
476335,36
476335,18
476335,53
15691,10770
15691,12
15691,878
45938,35
484901,18
484901,53
448432,36
448432,27
48395,14
48395,27
87553,35
87553,18
76796,18
76796,80
76796,9648
67726,18
67726,10765
901418,27
17450,80
17450,18
151368,53
151368,28
151368,80
139797,18
139797,9648
139797,80
11307,18
68573,16
68573,35
68573,9648
68573,80
331446,28
331446,10770
331446,878
331446,35
331446,12
10367,80
10367,18
10367,9648
63913,18
11309,878
11309,53
11309,27
33213,10751
33213,10762
33213,35
20367,18
20367,53
519255,18
519255,10402
519255,10749
519255,53
156248,18
186759,35
62318,37
62318,16
62318,35
62318,10751
9022,27
9022,9648
9022,53
113980,35
113980,18
104755,27
104755,53
592508,28
592508,80
592508,53
230652,12
230652,28
230652,14
9812,53
72792,18
72792,80
8962,16
8962,10759
8962,18
4351,80
4351,18
4351,9648
4351,53
17627,10759
17627,18
148850,18
148850,36
148850,27
635012,10749
635012,35
76047,16
157059,10766
157059,10759
157059,10751
116041,18
295592,99
44727,28
44727,16
44727,12
469721,27
469721,18
469721,878
492616,53
91930,10762
91930,16
5303,10759
5303,10751
5303,10765
19698,35
58236,10764
26255,35
26255,10749
26255,14
26255,878
64542,10759
64542,10765
64542,18
38967,18
598215,80
598215,9648
598215,53
78074,18
78074,80
58956,10765
58956,18
58956,9648
135918,16
135918,35
135918,18
883,35
883,18
877372,9648
877372,53
877372,18
197248,99
419835,9648
419835,80
419835,53
95601,35
95601,18
11347,35
11347,14
11347,27
289269,28
289269,53
468225,18
3549,18
423333,18
4266,18
56304,99
1890,18
1890,10749
396373,18
396373,36
396373,37
33278,27
33278,878
5646,10759
1913,18
881500,10749
881500,35
881500,10751
881500,10770
209167,99
209167,80
638220,10751
638220,16
638220,35
638220,14
203697,18
203697,35
652628,80
652628,18
652628,10749
876684,53
876684,28
10758,18
10758,35
10758,10749
188166,80
188166,53
399031,18
309302,12
309302,18
96346,10765
96346,18
100333,18
100333,35
34158,16
34158,10765
34158,10759
34158,18
34158,35
200945,18
39518,35
39518,10759
39518,10765
39518,9648
39518,10762
39518,10751
66125,18
66125,35
66125,10751
135908,35
76305,99
195298,35
5460,18
66584,80
106524,80
106524,9648
106524,18
31655,27
31655,14
132376,99
192136,18
192136,36
64678,18
64678,10749
734858,10770
734858,10751
734858,10402
26209,16
26209,18
115236,16
115236,10765
115236,10759
138663,18
138663,9648
138663,35
1014024,12
1014024,10751
137182,18
33215,10768
33215,18
602302,9648
602302,53
297596,53
297596,18
196752,18
196752,10765
810873,10749
810873,35
42025,35
42025,10765
42025,18
42025,10759
71641,18
725273,878
14070,28
14070,10749
14070,53
195946,80
49573,53
49573,18
653569,35
653569,878
455957,53
455957,28
455957,80
428288,14
428288,12
428288,16
428288,18
428288,878
104032,16
104032,10759
104032,10765
90766,10759
90766,35
90766,18
24832,28
24832,53
24832,18
15060,16
15060,35
15060,878
15060,10770
451877,878
451877,18
451877,9648
5889,12
5889,18
5889,28
5889,53
5889,10749
655355,10749
655355,18
655355,35
67534,16
84163,16
84163,9648
84163,18
18614,35
62565,16
62565,35
85703,10765
85703,18
219586,18
16553,35
16553,10749
469916,53
469916,27
28090,28
28090,27
28090,53
80230,35
80230,80
66606,18
66606,10759
81239,80
81239,18
81239,9648
212168,28
212168,16
212168,878
212168,53
752721,27
752721,9648
752721,53
617768,18
213573,10762
213573,16
941520,28
941520,878
941520,14
129565,35
129565,10762
582218,35
582218,80
82653,35
82653,16
9203,10759
9203,10765
2798,35
195743,18
195743,10751
31923,18
44775,16
44775,35
44775,10765
44775,10759
48572,27
48572,28
48572,53
24230,878
24230,53
24230,28
216220,9648
216220,80
412105,53
412105,10749
412105,18
15592,35
15592,18
12767,9648
12767,53
244316,28
244316,27
244316,53
653574,99
463022,53
463022,27
210461,35
90155,18
90155,10751
31056,18
31056,10749
88325,10759
88325,10765
88325,18
613335,35
12127,12
12127,10751
205040,9648
205040,18
682377,28
682377,35
2274,12
2274,18
2274,14
2274,10751
2274,53
877183,16
877183,35
877183,14
97083,10764
357397,28
357397,878
357397,16
79443,35
79443,10751
79443,16
96628,80
96628,18
648990,27
673271,10751
673271,18
673271,35
10005,28
10005,12
10005,53
114705,99
114705,80
114705,9648
601131,16
601131,12
601131,35
601131,10751
19833,35
820511,27
116605,18
116605,10768
16249,14
16249,35
16249,10751
660833,878
660833,53
660833,18
17332,18
17332,10402
1059301,99
23452,28
23452,878
23452,16
23452,12
504599,18
504599,80
98730,99
38093,35
38093,18
38093,10749
33701,35
997023,35
997023,10749
61870,35
61870,18
155973,99
74725,27
74725,53
74725,80
10869,10749
10869,35
10869,10751
10869,14
135309,27
135309,878
38171,18
38171,36
38171,10749
65170,18
632632,16
632632,18
632632,10402
632632,10749
594669,28
594669,12
594669,53
838197,35
838197,28
136506,18
136506,10768
483104,10749
483104,10770
554801,35
554801,9648
10473,14
10473,12
10473,28
301348,18
301348,35
301348,36
99747,18
106754,99
95631,16
95631,35
73017,16
73017,18
73017,9648
73017,10765
73017,10759
61483,10751
61483,16
61483,10762
88584,35
17038,27
17038,878
74806,10764
24679,18
24679,10402
155224,18
155224,9648
311291,18
311291,10749
953233,35
953233,10749
108353,35
108353,10765
129536,99
2583,80
2583,18
2583,9648
422742,12
422742,10751
422742,14
38165,16
38165,10765
38165,10759
38165,10762
715765,35
715765,28
715765,80
91267,18
91267,80
91267,9648
91267,35
9962,18
9962,35
9962,10749
245906,35
245906,10749
26914,27
26914,14
473902,27
745376,10749
745376,18
767896,10751
767896,14
806704,80
806704,18
806704,28
800705,878
800705,28
20575,10402
850018,53
850018,80
850018,18
11597,10751
11597,14
11597,35
11597,878
10295,28
10295,35
36067,16
36067,35
60309,80
60309,18
60309,36
23210,9648
23210,18
23210,35
281780,28
281780,18
277154,12
277154,18
277154,36
515789,16
515789,35
515789,10751
14002,99
10646,35
10646,10749
9625,28
9625,80
43249,10759
43249,16
43249,35
14299,18
14299,36
14299,10402
14134,18
156135,18
80051,35
80051,18
42251,27
42251,878
20530,18
26777,18
26777,10759
85964,18
85964,10768
45781,35
106349,80
106349,18
572751,28
572751,53
987919,10751
987919,35
987919,18
987919,9648
155493,18
10754,80
10754,18
214258,35
214258,18
82237,18
82237,35
82237,10765
7354,9648
7354,18
9104,18
9104,35
9104,10752
9104,80
9104,53
309425,14
309425,18
13159,35
13159,18
13159,10749
785976,99
83062,80
83062,10759
3077,27
3077,878
430424,18
430424,80
430424,10752
3097,16
3097,10759
3097,10765
71618,16
71618,10759
110545,18
110545,35
60741,10765
60741,18
585759,18
585759,53
84329,878
84329,35
84329,18
84329,80
37865,10770
37865,27
37865,53
14460,878
14460,28
14460,12
471859,18
471859,80
156812,35
156812,18
609202,16
609202,28
609202,18
609202,878
599845,80
599845,18
599845,53
70249,99
121854,18
66153,80
66153,9648
111625,35
111625,18
16304,27
16304,35
111261,18
65614,16
65614,10759
65614,10765
214927,35
214927,18
588009,18
292795,16
292795,10751
292795,35
810731,99
810731,80
601643,27
60835,16
60835,35
160642,10751
160642,16
160642,12
6949,35
6949,10749
137712,10762
137712,16
119284,80
119284,18
119284,10765
129621,18
129621,10765
435011,10402
329805,18
329805,10749
86957,10762
86957,10751
86957,16
86957,35
86957,10759
125952,18
661227,28
20992,10759
20992,16
694919,28
694919,80
694919,53
204684,10759
204684,35
204684,16
159932,18
159932,80
159932,53
90702,18
90702,80
297188,16
297188,18
297188,10402
11935,18
11935,28
11935,53
11935,878
71359,10764
46441,27
46441,9648
46441,14
16921,27
16921,53
94064,10751
94064,10764
62490,35
62490,18
61148,18
61148,10768
40377,27
40377,9648
40377,53
153223,10751
153223,35
153223,18
96488,18
96488,80
723895,16
723895,10751
723895,10770
513413,53
346651,28
346651,878
346651,27
114473,10764
114473,9648
500656,53
500656,80
378112,16
378112,10751
378112,14
281298,28
8885,18
8885,16
8885,10752
8885,99
13435,18
13435,10749
60930,18
35544,16
35544,35
35544,10765
35544,18
932738,10751
932738,12
932738,14
411638,53
110333,80
110333,18
10317,35
10317,18
472138,12
472138,28
17443,80
17443,18
17443,53
127372,18
127372,36
127372,10752
137967,18
137967,80
436120,16
436120,10751
436120,14
436120,12
436120,35
436120,10402
17707,18
11588,53
11588,9648
11588,878
11588,18
167509,35
482981,10402
482981,35
482981,18
103849,18
103849,9648
103849,10765
436387,53
436387,80
436387,27
436387,9648
95718,18
54315,99
81241,18
81241,9648
744742,27
744742,53
22355,35
22355,10751
22355,28
22355,12
129677,99
24271,35
24271,80
1533,35
139518,18
357407,53
357407,878
357407,16
357407,28
357407,10752
94925,16
94925,10759
94925,10768
94925,10765
38247,10759
38247,16
38247,10765
66579,10766
66579,18
7011,16
129057,18
847981,53
17433,18
558574,80
558574,18
558574,28
13376,16
13376,35
13376,10402
450322,18
450322,36
450322,35
450322,10751
156822,18
13009,35
13009,27
644083,80
644083,18
644083,28
137467,35
109417,10402
109417,18
390989,35
390989,878
288281,53
23410,27
23410,878
23410,53
33251,18
33251,10751
389868,16
389868,27
389868,28
389868,53
389868,12
116989,99
116989,80
116989,9648
493065,28
493065,80
493065,18
493065,53
552322,27
552322,12
921959,53
921959,18
2830,35
2830,10749
440918,10402
440918,18
711017,28
711017,80
711017,53
726876,10752
58111,10765
58111,18
505225,18
505225,53
97180,18
982317,27
6782,16
6782,10765
6782,35
133357,18
78471,16
78471,35
78471,18
318541,35
318541,10749
599333,80
599333,28
599333,53
79053,18
18653,10759
18653,18
422642,28
422642,12
422642,14
157208,18
840098,18
840098,36
920394,18
920394,10402
94659,80
94659,18
75379,18
65934,16
65934,35
65934,10765
120999,18
13928,16
13928,10751
13928,35
718100,16
718100,10751
718100,14
87496,18
87496,53
72041,16
72041,10759
72041,10765
196907,18
83605,18
211128,10759
211128,18
10821,10762
219106,10764
140420,16
140420,10751
140420,10749
66238,18
66238,9648
218530,99
218530,80
38955,28
38955,12
38955,80
252391,12
252391,35
252391,14
252391,9648
204698,35
810223,10749
810223,18
426242,16
426242,18
426242,10751
426242,36
570352,18
570352,9648
492414,27
492414,53
550440,10751
550440,9648
550440,35
550440,14
60816,9648
60816,16
60816,18
1053419,35
42873,16
42873,35
69581,10762
69581,9648
69581,10765
722800,18
722800,37
722800,53
326284,28
517024,53
10945,10749
10945,35
10945,53
103759,10759
420279,16
420279,12
420279,10751
420279,35
694938,12
694938,878
694938,53
366656,16
366656,10751
366656,35
11498,53
11498,10749
11498,9648
206910,80
206910,18
63990,18
63990,35
74098,16
74098,10765
92045,35
92045,18
65166,18
20222,35
20222,10749
345925,53
345925,878
31203,35
432301,36
432301,18
432301,53
132137,18
132137,27
132137,53
25492,16
25492,10759
25492,10768
99935,10765
99935,18
210316,10764
39356,18
39356,35
776490,18
776490,878
429202,18
429202,10402
776515,35
611468,53
799155,28
799155,878
799155,53
340270,10751
340270,18
340270,35
607528,18
612706,35
612706,10402
35430,10768
35430,18
35430,9648
158396,10765
18377,18
18377,35
18377,10749
454650,28
454650,80
454650,18
454650,53
3218,16
3218,10751
3218,10762
4031,35
4031,18
64592,10759
64592,10765
663451,16
663451,10751
663451,14
20815,18
20815,878
891445,28
891445,14
891445,18
220344,35
220344,18
933357,18
933357,10749
202770,16
202770,35
9096,12
9096,18
62508,10759
62508,16
62508,10751
63789,18
63789,9648
11119,878
11119,28
89455,18
89455,10749
680531,53
680531,18
680531,36
760154,35
760154,10749
204577,10764
77026,18
566872,53
887109,80
887109,9648
887109,53
973164,35
34166,16
34166,18
34166,10765
876079,18
876079,53
40490,28
40490,35
40490,10751
13074,18
13339,16
13339,18
13339,10759
858096,27
858096,53
871547,35
236735,53
236735,80
236735,9648
195237,16
785537,10749
785537,18
182219,35
15138,12
15138,14
15138,35
15138,10751
644613,36
644613,10752
644613,18
24918,35
495673,35
495673,80
16958,80
16958,18
4617,18
4617,10765
13189,18
13189,14
13189,10770
13189,10751
14429,10749
14429,35
14429,18
355008,35
22254,16
22254,10759
489763,18
489763,10752
489763,36
116249,16
116249,10759
99480,80
99480,18
99480,9648
3537,18
3537,10402
296523,53
296523,18
296523,10752
1061536,35
1061536,9648
411976,18
157485,10751
157485,10762
157485,18
157485,9648
157485,35
101952,10759
101952,16
101952,18
101952,10765
839100,16
839100,28
839100,14
614295,18
63152,10765
16763,80
16763,53
16763,27
432985,28
432985,12
432985,35
432985,14
432985,878
85422,10762
85422,16
94401,99
94401,10765
135154,18
102629,12
102629,18
102629,28
102629,53
1818,35
1818,18
1818,10765
39388,18
95638,80
57646,10765
57646,35
57646,18
72510,18
72510,16
100698,99
100698,80
82199,18
82199,10765
4886,80
4886,18
4886,9648
106148,9648
106148,18
106148,10765
525946,35
525946,18
525946,10751
34297,14
34297,16
34297,12
8669,35
8669,18
43841,35
43841,10752
89785,35
584850,28
584850,18
584850,36
348668,80
348668,18
348668,9648
348668,53
2264,10762
2264,16
2264,10765
39360,18
204377,10759
204377,18
204377,99
6484,18
6484,10751
9781,35
9781,10402
31500,35
34106,35
34106,10749
35024,10764
1909,10749
1909,18
1909,35
36873,16
36873,10765
36873,18
36873,35
300803,14
197082,18
93495,16
93495,35
93495,10759
862734,35
862734,80
99466,16
99466,35
658751,35
658751,18
108450,53
312966,14
312966,12
312966,9648
312966,16
19158,27
112169,16
112169,35
77117,18
77117,35
553301,18
553301,14
553301,10749
369800,35
369800,16
34971,10764
13006,28
13006,80
13006,27
20778,18
20778,53
20778,80
557972,28
583132,27
351962,9648
351962,18
106292,10751
106292,35
106292,10765
136365,9648
136365,80
43434,80
43434,18
43434,53
43434,36
1033052,27
1033052,35
61433,16
61433,35
95044,18
2071,9648
2071,53
589970,35
15079,35
15079,10751
654905,80
4520,18
4520,9648
4520,53
10264,18
10264,36
156510,16
156510,18
741612,27
741612,18
7330,16
7330,10759
7330,10765
149085,28
149085,12
115135,16
197428,80
197428,18
79746,99
101200,35
11478,80
11478,18
11478,53
316002,10749
316002,35
519035,35
519035,10749
6263,10759
6263,35
6263,18
6263,10751
6263,10765
50601,10752
50601,18
310119,12
310119,18
310119,36
10799,28
126164,35
126164,18
77221,12
77221,18
445710,27
96853,18
96853,10759
106590,18
106590,9648
106590,10765
10168,35
10168,80
211035,16
449755,10749
449755,35
941959,53
695089,18
695089,12
695089,10752
116377,18
12323,99
12323,9648
543033,16
543033,28
543033,53
543033,80
210676,18
210676,10759
18671,80
18671,18
18671,53
18671,28
64246,16
64246,18
64246,10751
111088,9648
111088,10759
98728,10766
98728,18
98728,10751
65345,18
11777,35
11777,18
11777,10749
99769,16
99769,10759
99769,10765
32861,10759
32861,18
32861,80
83127,35
463906,28
463906,12
463906,80
136733,18
136733,10768
204349,27
204349,53
639247,27
639247,53
473021,18
908762,35
908762,10749
9519,80
9519,18
9519,53
131431,80
131431,18
66008,35
66008,18
592285,16
568271,28
568271,878
568271,35
804755,27
11564,28
11564,80
11564,18
11564,53
558095,18
558095,36
99385,18
61535,10764
45116,16
45116,10759
45116,10765
10036,35
10036,14
606740,18
606740,80
133086,18
65859,99
125118,10759
125118,10765
31721,10765
31721,16
31721,10759
83105,16
83105,10759
83105,10765
61984,878
61984,28
61984,12
75523,16
75523,10751
75523,10762
91611,10759
91611,10765
279690,35
279690,18
279690,14
279690,27
11338,53
11338,28
11338,35
11338,80
11338,18
11338,10749
47747,9648
47747,16
47747,14
960170,14
960170,18
960170,35
960170,10402
817485,18
540141,16
540141,28
540141,35
540141,80
674610,10751
674610,35
311667,18
311667,9648
311667,53
858747,27
22899,14
22899,28
22899,878
496743,878
496743,18
5402,10762
5402,99
5402,16
5402,10751
253987,16
253987,878
253987,14
253987,18
13793,18
13793,10765
13793,10759
19971,18
19971,9648
19971,53
333348,18
333348,35
333348,10751
99779,16
99779,10759
99779,10765
99779,35
412678,80
412678,28
9537,16
9537,35
11648,10749
11648,35
560491,27
560491,35
391698,99
391698,10402
99910,16
99910,18
99910,9648
99910,10759
79694,27
79694,53
58957,35
58957,99
90369,18
90369,10749
8853,16
8853,18
77698,16
77698,35
656113,80
656113,35
135730,18
135730,9648
88910,10762
88910,16
88910,10751
3474,16
3474,35
23155,28
23155,16
23155,18
23155,9648
23155,53
23155,14
649401,53
106899,99
374251,16
374251,10751
13375,16
13375,10765
13375,10759
602463,28
602463,53
68947,35
68947,18
421928,28
421928,35
421928,12
421928,80
17710,16
17710,35
17710,10751
720026,27
502422,35
502422,18
477510,10749
477510,35
158053,18
313106,878
313106,12
10551,80
10551,28
10551,35
10551,18
10551,53
327418,28
327418,16
327418,10751
104002,10762
104002,16
104002,35
136125,18
128240,35
128240,16
70311,35
70311,16
127327,16
127327,35
127327,10765
46445,28
46445,37
46445,35
82905,16
82905,10759
82905,18
82905,10765
776527,99
776527,10402
776527,36
539617,35
194798,10759
194798,10765
482273,35
482273,10749
27977,16
27977,35
27977,18
19972,36
154288,18
130655,80
130655,18
44578,16
44578,16
44578,9648
44578,80
489430,27
833286,18
833286,35
833286,12
14180,28
14180,12
14180,53
162215,18
162215,28
162215,53
162215,10752
635199,27
635199,9648
1964,35
622951,80
622951,18
622951,10751
112119,10759
112119,80
112119,18
112119,10765
134581,16
134581,18
134581,35
85247,9648
85247,18
354859,36
354859,10749
354859,18
209082,18
779611,16
779611,10751
117893,10764
117893,10751
14223,18
14223,27
14223,53
110911,16
110911,10759
110911,10765
101857,18
204554,99
620883,53
620883,80
35558,10749
35558,35
35558,10770
35558,10402
65701,35
301608,80
301608,53
492449,28
492449,53
79356,35
79356,16
493899,18
582885,18
18176,35
18176,80
12761,18
34891,10751
34891,16
34891,10759
553608,10749
553608,35
92926,80
92926,18
12602,9648
12602,27
12602,36
511785,35
511785,18
30093,10759
30093,10765
30093,16
30093,10768
122015,10759
122015,80
122015,9648
32740,28
32740,878
10397,18
592041,10749
592041,18
56305,99
76459,80
76459,18
76459,9648
9024,35
9024,10749
500006,36
500006,18
1698,27
1698,53
634904,80
634904,53
634904,18
119826,10765
762879,10751
762879,35
762879,14
762879,10770
38718,18
139154,18
139154,35
67772,10764
821119,35
821119,18
821119,10749
128826,16
128826,35
128826,10765
601337,18
601337,36
797946,27
797946,53
72743,18
715535,18
715535,28
524348,53
524348,18
32388,10762
32388,16
561362,53
561362,18
561362,28
561362,80
844404,35
844404,18
844404,10749
139538,80
139538,9648
9692,18
182,18
182,10752
182,53
182,9648
347688,10751
347688,16
347688,35
347688,9648
40619,16
40619,10751
758935,80
758935,18
758935,53
56426,16
56426,35
56426,80
56426,10751
56426,10759
137831,80
137831,18
126255,18
126255,35
93833,18
93833,10765
19666,12
19666,10749
19666,18
71714,18
300667,35
300667,18
489927,18
27277,37
477508,28
477508,80
477508,53
99335,18
99335,80
99335,9648
43824,18
43824,10749
43824,10752
91246,16
91246,10759
60819,16
60819,10765
60819,35
710217,27
710217,35
66272,18
157361,35
897424,878
897424,27
897424,9648
897424,53
75761,27
75761,35
523773,35
523773,10749
13397,16
13397,10751
77652,18
213274,10765
10644,35
10644,10749
10644,18
36568,35
36568,10751
185789,53
185789,10770
185789,18
185789,9648
16225,28
16225,12
16225,16
16225,14
16225,878
563103,53
563103,80
563103,9648
38542,80
38542,18
38542,53
10531,18
10531,53
10531,9648
32998,27
765056,18
11310,28
11310,35
11310,18
11310,37
936960,10749
936960,35
382597,28
382597,35
785521,10749
785521,18
122009,35
122009,18
5996,35
5996,80
5996,10749
20417,80
20417,9648
1706,18
1706,9648
1706,10765
102823,18
133359,99
133359,80
707214,27
140212,28
140212,53
14522,12
14522,10751
1087055,35
296918,28
296918,16
296918,878
296918,10752
763073,18
76016,99
76016,10768
100868,18
100868,10751
100868,10766
878183,53
878183,18
65813,18
65813,9648
546449,10751
546449,12
340357,53
340357,12
340357,16
340357,35
340357,14
340357,878
11681,28
11681,12
11681,35
67397,99
655424,16
655424,10751
171581,28
11206,80
11206,53
134367,10764
134367,10767
121875,35
121875,18
121875,9648
121875,53
90756,10764
848278,28
848278,878
848278,53
498249,35
11053,28
11053,35
11053,53
11053,18
881211,16
881211,10751
134297,16
134297,10751
134297,35
111499,35
111499,18
138481,18
138525,10765
669664,35
669664,12
669664,10749
454292,28
454292,53
84327,35
84327,18
50618,10752
50618,18
50618,36
50618,28
221517,99
230896,28
230896,12
230896,16
230896,10751
119464,18
541560,37
541560,27
541560,53
120691,10759
120691,18
118289,18
118289,10749
82298,18
744746,27
744746,9648
575,18
575,53
957691,53
510298,53
510298,18
184219,35
184219,10749
184219,27
311056,16
311056,14
311056,28
311056,18
311056,35
42402,18
42402,28
42402,37
506863,10752
506863,18
506863,28
67570,35
67570,18
125437,18
125437,35
38867,35
38867,10765
38867,10751
60789,16
60789,10751
64131,80
64131,18
64131,10749
43856,9648
43856,18
900783,36
900783,18
646071,18
646071,10752
646071,28
646071,36
19027,10402
931140,878
81836,10749
81836,35
81836,18
153950,80
153950,18
153950,9648
841764,35
841764,10749
8884,14
8884,53
192132,18
768127,35
768127,10749
35730,16
35730,35
216386,99
808667,53
808667,9648
808667,80
88328,35
88328,10765
88328,9648
69284,16
69284,18
474659,28
474659,16
474659,35
7942,35
7942,10749
128251,10764
124426,9648
124426,18
575718,35
123925,18
123925,9648
100271,35
100271,14
100271,16
100271,18
100271,10751
11429,35
11429,27
11429,878
209133,9648
209133,10751
209133,18
477887,18
129127,18
129127,9648
222714,18
419635,18
419635,35
42887,16
42887,35
355338,16
355338,10751
893688,35
534038,14
534038,35
534038,10749
714011,18
211694,99
953542,53
953542,878
953542,9648
118888,10759
118888,10765
454291,99
454291,10751
41132,35
41132,80
60715,35
94801,10765
94801,80
94801,18
589,18
589,35
86136,18
4600,18
4600,10759
786110,27
786110,53
4025,10762
4025,16
4025,10765
64162,99
202306,10762
202306,10751
579872,27
579872,53
194736,18
194736,10751
13909,37
94924,16
94924,10765
94924,9648
94924,80
802504,35
802504,10749
201285,99
830991,35
830991,18
12902,10751
12902,12
12902,16
12902,35
12902,14
12902,9648
2221,10767
651610,35
651610,80
651610,53
215307,10764
923787,18
923787,53
20056,10759
20056,18
20056,37
390056,18
390056,10749
67814,10759
67814,18
67814,9648
67814,10765
1030157,28
1030157,53
528761,10402
528761,18
615177,35
615177,28
615177,80
28512,12
28512,18
28512,53
28512,28
28512,10770
41411,18
41411,36
41411,10752
869399,27
869399,35
869399,878
119675,18
119675,10749
759902,27
759902,53
759902,9648
241868,28
241868,12
241868,35
620924,28
620924,80
71199,35
71199,18
7143,18
7143,9648
67882,10765
67882,16
67882,10759
349176,28
349176,12
349176,35
349176,878
550134,28
26789,28
26789,80
26789,53
219819,99
113901,18
113901,99
761053,10749
761053,35
11169,9648
11169,28
11169,18
11169,53
11169,80
42786,16
42786,35
215356,18
212422,10764
5070,10749
5070,35
10744,10749
10744,18
213194,10751
213194,18
618200,80
618200,12
106850,35
222266,10766
101048,18
39957,80
39957,18
39957,9648
17124,80
17124,18
17124,9648
321751,35
321751,18
321751,10752
8992,35
8992,10749
1024774,18
1024774,10749
160139,9648
160139,10749
160139,53
2552,35
462115,28
462115,27
473920,28
473920,35
473920,12
473920,80
473920,53
6071,80
6071,53
6071,18
680447,10751
680447,12
680447,18
4435,28
4435,12
4435,18
4435,36
4435,10749
4435,10752
82657,53
82657,27
82657,9648
261470,10749
261470,18
19338,99
429918,35
429918,10751
18410,18
18410,35
95259,18
95259,9648
95259,80
118536,99
146381,16
146381,12
744738,878
842052,53
842052,27
5863,10759
5863,16
5863,18
5863,10765
286709,18
286709,28
286709,80
211508,16
211508,10759
156332,35
215830,27
215830,53
215830,9648
388202,53
388202,80
468362,28
468362,18
468362,36
468362,53
468362,10752
1769,16
1769,35
65650,18
65650,53
65650,9648
130265,10765
635744,10752
787009,27
291867,35
291867,18
